,District_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer,Link
824,Kolhapur,Dark Brown,105,50,55,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
825,Kolhapur,Dark Brown,110,50,55,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
826,Kolhapur,Dark Brown,115,50,55,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
827,Kolhapur,Dark Brown,120,50,55,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
828,Kolhapur,Dark Brown,100,55,60,6.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
829,Kolhapur,Dark Brown,105,55,60,6.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
830,Kolhapur,Dark Brown,110,55,60,6.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
831,Kolhapur,Dark Brown,115,55,60,6.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
832,Kolhapur,Dark Brown,120,55,60,6.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
833,Kolhapur,Dark Brown,100,60,40,6.5,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
834,Kolhapur,Dark Brown,105,60,40,6.5,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
835,Kolhapur,Dark Brown,110,60,40,6.5,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
836,Kolhapur,Dark Brown,115,60,40,6.5,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
837,Kolhapur,Dark Brown,120,60,40,6.5,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
838,Kolhapur,Dark Brown,100,40,50,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
839,Kolhapur,Dark Brown,105,40,50,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
840,Kolhapur,Dark Brown,110,40,50,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
841,Kolhapur,Dark Brown,115,40,50,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
842,Kolhapur,Dark Brown,120,40,50,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
843,Kolhapur,Dark Brown,100,45,55,7.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
844,Kolhapur,Dark Brown,105,45,55,7.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
845,Kolhapur,Dark Brown,110,45,55,7.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
846,Kolhapur,Dark Brown,115,45,55,7.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
847,Kolhapur,Dark Brown,120,45,55,7.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
848,Kolhapur,Dark Brown,100,50,60,6.0,500,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
849,Kolhapur,Dark Brown,105,50,60,6.0,500,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
850,Kolhapur,Dark Brown,110,50,60,6.0,500,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
851,Kolhapur,Dark Brown,115,50,60,6.0,500,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
852,Kolhapur,Dark Brown,120,50,60,6.0,500,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
853,Kolhapur,Dark Brown,100,55,40,6.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
854,Kolhapur,Dark Brown,105,55,40,6.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
855,Kolhapur,Dark Brown,110,55,40,6.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
856,Kolhapur,Dark Brown,115,55,40,6.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
857,Kolhapur,Dark Brown,120,55,40,6.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
858,Kolhapur,Dark Brown,100,60,45,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
859,Kolhapur,Dark Brown,105,60,45,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
860,Kolhapur,Dark Brown,110,60,45,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
861,Kolhapur,Dark Brown,115,60,45,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
862,Kolhapur,Dark Brown,120,60,45,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
863,Kolhapur,Dark Brown,100,40,55,7.5,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
864,Kolhapur,Dark Brown,105,40,55,7.5,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
865,Kolhapur,Dark Brown,110,40,55,7.5,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
866,Kolhapur,Dark Brown,115,40,55,7.5,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
867,Kolhapur,Dark Brown,120,40,55,7.5,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
868,Kolhapur,Dark Brown,100,45,60,6.0,900,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
869,Kolhapur,Dark Brown,105,45,60,6.0,900,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
870,Kolhapur,Dark Brown,110,45,60,6.0,900,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
871,Kolhapur,Dark Brown,115,45,60,6.0,900,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
872,Kolhapur,Dark Brown,120,45,60,6.0,900,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
873,Kolhapur,Dark Brown,100,50,40,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
874,Kolhapur,Dark Brown,105,50,40,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
875,Kolhapur,Dark Brown,110,50,40,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
876,Kolhapur,Dark Brown,115,50,40,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
877,Kolhapur,Dark Brown,120,50,40,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
878,Kolhapur,Dark Brown,100,55,45,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
879,Kolhapur,Dark Brown,105,55,45,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
880,Kolhapur,Dark Brown,110,55,45,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
881,Kolhapur,Dark Brown,115,55,45,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
882,Kolhapur,Dark Brown,120,55,45,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
883,Kolhapur,Dark Brown,100,60,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
884,Kolhapur,Dark Brown,105,60,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
885,Kolhapur,Dark Brown,110,60,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
886,Kolhapur,Dark Brown,115,60,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
887,Kolhapur,Dark Brown,120,60,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
888,Kolhapur,Dark Brown,100,40,60,6.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
889,Kolhapur,Dark Brown,105,40,60,6.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
890,Kolhapur,Dark Brown,110,40,60,6.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
891,Kolhapur,Dark Brown,115,40,60,6.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
892,Kolhapur,Dark Brown,120,40,60,6.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
893,Kolhapur,Dark Brown,100,45,40,6.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
894,Kolhapur,Dark Brown,105,45,40,6.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
895,Kolhapur,Dark Brown,110,45,40,6.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
896,Kolhapur,Dark Brown,115,45,40,6.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
897,Kolhapur,Dark Brown,120,45,40,6.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
898,Kolhapur,Dark Brown,100,50,45,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
899,Kolhapur,Dark Brown,105,50,45,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
900,Kolhapur,Dark Brown,110,50,45,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
901,Kolhapur,Dark Brown,115,50,45,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
902,Kolhapur,Dark Brown,120,50,45,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
903,Kolhapur,Dark Brown,100,55,50,7.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
904,Kolhapur,Dark Brown,105,55,50,7.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
905,Kolhapur,Dark Brown,110,55,50,7.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
906,Kolhapur,Dark Brown,115,55,50,7.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
907,Kolhapur,Dark Brown,120,55,50,7.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
908,Kolhapur,Dark Brown,100,60,55,6.0,500,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
909,Kolhapur,Dark Brown,105,60,55,6.0,500,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
910,Kolhapur,Dark Brown,110,60,55,6.0,500,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
911,Kolhapur,Dark Brown,115,60,55,6.0,500,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
912,Kolhapur,Dark Brown,120,60,55,6.0,500,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
913,Kolhapur,Dark Brown,60,40,40,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
914,Kolhapur,Dark Brown,65,40,40,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
915,Kolhapur,Dark Brown,70,40,40,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
916,Kolhapur,Dark Brown,75,40,40,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
917,Kolhapur,Dark Brown,80,40,40,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
918,Kolhapur,Dark Brown,85,40,40,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
919,Kolhapur,Dark Brown,90,40,40,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
920,Kolhapur,Dark Brown,95,40,40,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
921,Kolhapur,Dark Brown,100,40,40,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
922,Kolhapur,Dark Brown,60,45,45,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
923,Kolhapur,Dark Brown,65,45,45,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
924,Kolhapur,Dark Brown,70,45,45,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
925,Kolhapur,Dark Brown,75,45,45,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
926,Kolhapur,Dark Brown,80,45,45,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
927,Kolhapur,Dark Brown,85,45,45,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
928,Kolhapur,Dark Brown,90,45,45,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
929,Kolhapur,Dark Brown,95,45,45,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
930,Kolhapur,Dark Brown,100,45,45,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
931,Kolhapur,Dark Brown,60,55,55,7.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
932,Kolhapur,Dark Brown,65,55,55,7.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
933,Kolhapur,Dark Brown,70,55,55,7.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
934,Kolhapur,Dark Brown,75,55,55,7.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
935,Kolhapur,Dark Brown,80,55,55,7.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
936,Kolhapur,Dark Brown,85,55,55,7.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
937,Kolhapur,Dark Brown,90,55,55,7.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
938,Kolhapur,Dark Brown,95,55,55,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
939,Kolhapur,Dark Brown,100,55,55,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
940,Kolhapur,Dark Brown,60,60,60,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
941,Kolhapur,Dark Brown,65,60,60,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
942,Kolhapur,Dark Brown,70,60,60,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
943,Kolhapur,Dark Brown,75,60,60,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
944,Kolhapur,Dark Brown,80,60,60,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
945,Kolhapur,Dark Brown,85,60,60,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
946,Kolhapur,Dark Brown,90,60,60,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
947,Kolhapur,Dark Brown,95,60,60,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
948,Kolhapur,Dark Brown,100,60,60,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
949,Kolhapur,Dark Brown,60,40,45,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
950,Kolhapur,Dark Brown,65,40,45,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
951,Kolhapur,Dark Brown,70,40,45,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
952,Kolhapur,Dark Brown,75,40,45,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
953,Kolhapur,Dark Brown,80,40,45,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
954,Kolhapur,Dark Brown,85,40,45,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
955,Kolhapur,Dark Brown,90,40,45,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
956,Kolhapur,Dark Brown,95,40,45,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
957,Kolhapur,Dark Brown,100,40,45,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
958,Kolhapur,Dark Brown,60,45,50,6.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
959,Kolhapur,Dark Brown,65,45,50,6.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
960,Kolhapur,Dark Brown,70,45,50,6.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
961,Kolhapur,Dark Brown,75,45,50,6.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
962,Kolhapur,Dark Brown,80,45,50,6.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
963,Kolhapur,Dark Brown,85,45,50,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
964,Kolhapur,Dark Brown,90,45,50,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
965,Kolhapur,Dark Brown,95,45,50,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
966,Kolhapur,Dark Brown,100,45,50,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
967,Kolhapur,Dark Brown,60,55,60,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
968,Kolhapur,Dark Brown,65,55,60,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
969,Kolhapur,Dark Brown,70,55,60,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
970,Kolhapur,Dark Brown,75,55,60,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
971,Kolhapur,Dark Brown,80,55,60,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
972,Kolhapur,Dark Brown,85,55,60,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
973,Kolhapur,Dark Brown,90,55,60,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
974,Kolhapur,Dark Brown,95,55,60,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
975,Kolhapur,Dark Brown,100,55,60,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
976,Kolhapur,Dark Brown,60,40,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
977,Kolhapur,Dark Brown,65,40,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
978,Kolhapur,Dark Brown,70,40,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
979,Kolhapur,Dark Brown,75,40,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
980,Kolhapur,Dark Brown,80,40,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
981,Kolhapur,Dark Brown,85,40,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
982,Kolhapur,Dark Brown,90,40,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
983,Kolhapur,Dark Brown,95,40,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
984,Kolhapur,Dark Brown,100,40,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
985,Kolhapur,Dark Brown,60,50,60,6.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
986,Kolhapur,Dark Brown,65,50,60,6.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
987,Kolhapur,Dark Brown,70,50,60,6.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
988,Kolhapur,Dark Brown,75,50,60,6.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
989,Kolhapur,Dark Brown,80,50,60,6.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
990,Kolhapur,Dark Brown,85,50,60,6.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
991,Kolhapur,Dark Brown,90,50,60,6.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
992,Kolhapur,Dark Brown,95,50,60,6.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
993,Kolhapur,Dark Brown,100,50,60,6.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
994,Kolhapur,Dark Brown,60,55,40,6.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
995,Kolhapur,Dark Brown,65,55,40,6.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
996,Kolhapur,Dark Brown,70,55,40,6.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
997,Kolhapur,Dark Brown,75,55,40,6.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
998,Kolhapur,Dark Brown,80,55,40,6.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
999,Kolhapur,Dark Brown,85,55,40,6.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
1000,Kolhapur,Dark Brown,90,55,40,6.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
1001,Kolhapur,Dark Brown,95,55,40,6.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
1002,Kolhapur,Dark Brown,100,55,40,6.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
1003,Kolhapur,Dark Brown,60,60,45,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
1004,Kolhapur,Dark Brown,65,60,45,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
1005,Kolhapur,Dark Brown,70,60,45,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
1006,Kolhapur,Dark Brown,75,60,45,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
1007,Kolhapur,Dark Brown,80,60,45,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
1008,Kolhapur,Dark Brown,85,60,45,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
1009,Kolhapur,Dark Brown,90,60,45,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
1010,Kolhapur,Dark Brown,95,60,45,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
1011,Kolhapur,Dark Brown,100,60,45,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
1012,Kolhapur,Dark Brown,60,40,55,7.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
1013,Kolhapur,Dark Brown,65,40,55,7.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
1014,Kolhapur,Dark Brown,70,40,55,7.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
1015,Kolhapur,Dark Brown,75,40,55,7.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
1016,Kolhapur,Dark Brown,80,40,55,7.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
1017,Kolhapur,Dark Brown,85,40,55,7.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
1018,Kolhapur,Dark Brown,90,40,55,7.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
1019,Kolhapur,Dark Brown,95,40,55,7.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
1020,Kolhapur,Dark Brown,100,40,55,7.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
1021,Kolhapur,Dark Brown,60,45,60,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
1022,Kolhapur,Dark Brown,65,45,60,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
1023,Kolhapur,Dark Brown,70,45,60,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
1024,Kolhapur,Dark Brown,75,45,60,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
1025,Kolhapur,Dark Brown,80,45,60,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
1026,Kolhapur,Dark Brown,85,45,60,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
1027,Kolhapur,Dark Brown,90,45,60,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
1028,Kolhapur,Dark Brown,95,45,60,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
1029,Kolhapur,Dark Brown,100,45,60,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
1030,Kolhapur,Dark Brown,60,50,40,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
1031,Kolhapur,Dark Brown,65,50,40,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
1032,Kolhapur,Dark Brown,70,50,40,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
1033,Kolhapur,Dark Brown,75,50,40,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
1034,Kolhapur,Dark Brown,80,50,40,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
1035,Kolhapur,Dark Brown,85,50,40,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
1036,Kolhapur,Dark Brown,90,50,40,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
1037,Kolhapur,Dark Brown,95,50,40,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
1038,Kolhapur,Dark Brown,100,50,40,6.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo
1039,Kolhapur,Dark Brown,60,55,45,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
1040,Kolhapur,Dark Brown,65,55,45,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
1041,Kolhapur,Dark Brown,70,55,45,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
1042,Kolhapur,Dark Brown,75,55,45,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
1043,Kolhapur,Dark Brown,80,55,45,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
1044,Kolhapur,Dark Brown,85,55,45,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
1045,Kolhapur,Dark Brown,90,55,45,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
1046,Kolhapur,Dark Brown,95,55,45,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
1047,Kolhapur,Dark Brown,100,55,45,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo
1048,Kolhapur,Dark Brown,60,60,50,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
1049,Kolhapur,Dark Brown,65,60,50,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
1050,Kolhapur,Dark Brown,70,60,50,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo
